input examples,GPT4 generation label
"When the server doors opened fully, Kelly and I exchanged the same freaked-out expression.",0
"I danced a jig amusedly, watching Ben get more and more agitated as his followers increased their negative comments.",0
"He held her account open with his fingers, nuzzling his phone against her, his hair sweeping across the sensitive screen.",0
I saw the smoke of your viral post and knew you must no longer be offline.,0
"Things did seem to be going well for a while, until one day I noticed something strange on my feed.",0
"It is a risk, yes, but one we can afford to take. The only difference between going to them and letting them come to us, is when we engage with them online.",0
"I could only do so much and decided to focus on my profile picture. I turned the cold water on and splashed my face, scrubbing it roughly. Once it was clean, or at least clear of mud and makeup, I focused on my hair.",0
"He uttered a shocked cry and crawled away on his hands and knees from the aggressive comments. Hoots kicked him in the chest, flipping him onto his back.",0
He glanced at Karl again and saw a look of panic on the student's face as he read the heated discussion.,0
"Thank you, officer, for letting me make a fool of myself and convincing you that I'm a nut-job. When it was time to go outside and get into her car, Phoebe stuck her head out the front door and looked both ways before going all the way outside.",0
"""You have to be very careful with that thing,"" warned Rebecca, referring to the trending hashtag.",0
"These words didn't sound like Diana at all, or at least not like the Diana that Cassie had known at the office.",0
"Without knocking, he turned the knob and let himself into a small but elegant meeting room.",0
"Supervisor Iris spared her a slight nod, but he watched only for physical threats. ""Your wariness will be of no use against me, Warden."" In Edon's study, Taya sat demurely on the edge of the chair Edon offered her, her hands crossed on her knee.",0
"Now she could see the speaker, she realized the voice didn't even sound like his usual tone during presentations.",0
"The employees who'd followed them had resigned, been replaced, their positions eliminated.",0
"He yelled at one man who tossed several files haphazardly into a drawer. ""Those are critical documents; you must treat them with care."" The man mumbled an apology and then returned inside the office for more.",0
"Hector had never been disregarded, but his ideas had been ignored countless times. He knew the total devastation of feeling helplessness, the terror of being trapped in your role as other people overshadow your contributions.",0
"As she expected, the team made a pyramid of their chairs next to the pillar; but as soon as any of them got to within a couple of feet of the top, he was unable to defend himself against her critique.",0
